"일자","요일","도로명","링크아이디","시점명","종점명","방향","거리","차선수","기능유형구분","도심.외곽구분","권역구분","X18시"
20200826,"수","선릉로",1220025900,"도성초교","선릉역","하행",470,2,"기타도로","외곽","강남구",13.7
20200826,"수","선릉로",1220027700,"선릉역","삼릉공원","하행",808,2,"기타도로","외곽","강남구",13.88
20200826,"수","선릉로",1220031100,"삼릉공원","강남구청역","하행",803,2,"기타도로","외곽","강남구",20.43
20200826,"수","선릉로",1220033500,"강남구청역","학동사거리","하행",690,2,"기타도로","외곽","강남구",20.19
20200826,"수","선릉로",1220035500,"학동사거리","압구정로데오역","하행",533,3,"기타도로","외곽","강남구",16.85
20200826,"수","선릉로",1220036500,"압구정로데오역","압구정한양아파트","하행",315,2,"기타도로","외곽","강남구",28.5
20200826,"수","압구정로",1220035900,"청담사거리","압구정로데오역","상행",769,3,"보조간선도로","외곽","강남구",22.8
20200826,"수","압구정로",1220036300,"압구정로데오역","성수대교남단교차로","상행",636,2,"보조간선도로","외곽","강남구",9.32
20200826,"수","압구정로",1220036000,"성수대교남단교차로","압구정역","상행",531,2,"보조간선도로","외곽","강남구",14.59
20200826,"수","압구정로",1220035000,"압구정역","한남IC동측","상행",968,2,"보조간선도로","외곽","강남구",17.72
20200826,"수","압구정로",1220035100,"한남IC동측","압구정역","하행",968,2,"보조간선도로","외곽","강남구",8.75
20200826,"수","압구정로",1220036100,"압구정역","성수대교남단교차로","하행",526,2,"보조간선도로","외곽","강남구",11.03
20200826,"수","압구정로",1220036200,"성수대교남단교차로","압구정로데오역","하행",631,2,"보조간선도로","외곽","강남구",18.9
20200826,"수","압구정로",1220035800,"압구정로데오역","청담사거리","하행",759,3,"보조간선도로","외곽","강남구",22.52
20200826,"수","양재대로",1220000200,"구룡사앞","구룡터널","상행",851,4,"주간선도로","외곽","강남구",18.45
20200826,"수","양재대로",1220000400,"구룡터널","구룡마을입구","상행",639,4,"주간선도로","외곽","강남구",14.84
20200826,"수","양재대로",1220000600,"구룡마을입구","개포3.4단지","상행",612,4,"주간선도로","외곽","강남구",23.47
20200826,"수","양재대로",1220000800,"개포3.4단지","일원터널","상행",617,4,"주간선도로","외곽","강남구",29.01
20200826,"수","양재대로",1220012900,"일원터널","삼성서울병원","상행",628,4,"주간선도로","외곽","강남구",24.44
20200826,"수","양재대로",1220014500,"삼성서울병원","일원1동주민센터앞","상행",612,4,"주간선도로","외곽","강남구",35.53
20200826,"수","양재대로",1220017100,"일원1동주민센터앞","수서IC","상행",809,3,"주간선도로","외곽","강남구",37.49
20200826,"수","양재대로",1220018900,"수서IC","탄천교","상행",606,3,"주간선도로","외곽","강남구",22.95
20200826,"수","양재대로",1220017000,"수서IC","일원1동주민센터앞","하행",811,4,"주간선도로","외곽","강남구",32.3
20200826,"수","양재대로",1220014400,"일원1동주민센터앞","삼성서울병원","하행",612,4,"주간선도로","외곽","강남구",28.1
20200826,"수","양재대로",1220012800,"삼성서울병원","일원터널","하행",632,4,"주간선도로","외곽","강남구",42.49
20200826,"수","양재대로",1220000700,"일원터널","개포3.4단지","하행",618,4,"주간선도로","외곽","강남구",27.12
20200826,"수","양재대로",1220000500,"개포3.4단지","구룡마을입구","하행",610,4,"주간선도로","외곽","강남구",31.63
20200826,"수","양재대로",1220000300,"구룡마을입구","구룡터널","하행",638,4,"주간선도로","외곽","강남구",26.43
20200826,"수","양재대로",1220000100,"구룡터널","구룡사앞","하행",852,4,"주간선도로","외곽","강남구",27.39
20200826,"수","양재대로",1210002700,"구룡사앞","염곡사거리","하행",957,4,"주간선도로","외곽","강남구",9.47
20200826,"수","양재대로55길",1220017500,"일원1동주민센터앞","대청초교","상행",330,1,"기타도로","외곽","강남구",18.51
20200826,"수","양재대로55길",1220017400,"대청초교","일원1동주민센터앞","하행",330,2,"기타도로","외곽","강남구",9.44
20200826,"수","양재천로",1220007900,"영동2교북단","강남수도사업소","상행",477,1,"기타도로","외곽","강남구",17.99
20200826,"수","양재천로",1220009900,"강남수도사업소","영동3교","상행",568,1,"기타도로","외곽","강남구",18.24
20200826,"수","양재천로",1220011700,"영동3교","대지초교","상행",916,1,"기타도로","외곽","강남구",25.35
20200826,"수","양재천로",1220016900,"대지초교","영동6교","상행",986,1,"기타도로","외곽","강남구",17.02
20200826,"수","양재천로",1220016800,"영동6교","영동5교","하행",778,1,"기타도로","외곽","강남구",24.35
20200826,"수","양재천로",1220015200,"영동5교","대지초교","하행",209,1,"기타도로","외곽","강남구",18.88
20200826,"수","양재천로",1220011600,"대지초교","영동3교","하행",917,1,"기타도로","외곽","강남구",14.78
20200826,"수","양재천로",1220009800,"영동3교","강남수도사업소","하행",569,1,"기타도로","외곽","강남구",13.71
20200826,"수","양재천로",1220007800,"강남수도사업소","영동2교북단","하행",481,1,"기타도로","외곽","강남구",24.01
20200826,"수","양재천로",1210011400,"영동2교북단","영동1교북단","하행",708,1,"기타도로","외곽","강남구",20.9
20200826,"수","언주로",1220036800,"성수대교남단","성수대교남단교차로","상행",419,3,"주간선도로","외곽","강남구",16.44
20200826,"수","언주로",1220035200,"성수대교남단교차로","도산공원","상행",860,4,"주간선도로","외곽","강남구",25.38
20200826,"수","언주로",1220033000,"도산공원","서울세관","상행",701,4,"주간선도로","외곽","강남구",17.56
20200826,"수","언주로",1220029800,"서울세관","경복아파트","상행",829,4,"주간선도로","외곽","강남구",20.88
20200826,"수","언주로",1220027400,"경복아파트","르네상스호텔","상행",783,4,"주간선도로","외곽","강남구",11.08
20200826,"수","언주로",1220024600,"르네상스호텔","개나리아파트","상행",484,4,"주간선도로","외곽","강남구",9.86
20200826,"수","언주로",1220021400,"개나리아파트","영동세브란스","상행",509,4,"주간선도로","외곽","강남구",24.12
20200826,"수","언주로",1220016000,"영동세브란스","매봉터널","상행",702,3,"주간선도로","외곽","강남구",23.66
20200826,"수","언주로",1220011400,"매봉터널","영동3교(남단)","상행",468,4,"주간선도로","외곽","강남구",37.61
20200826,"수","언주로",1220008400,"영동3교(남단)","구룡초교","상행",418,4,"주간선도로","외곽","강남구",15.87
20200826,"수","언주로",1220006800,"구룡초교","구룡터널","상행",717,4,"주간선도로","외곽","강남구",19.84
20200826,"수","언주로",1210007800,"구룡터널","내곡IC","상행",2429,2,"주간선도로","외곽","강남구",36.38
20200826,"수","언주로",1220006900,"구룡터널","구룡초교","하행",717,4,"주간선도로","외곽","강남구",20.44
20200826,"수","언주로",1220008500,"구룡초교","영동3교(남단)","하행",418,4,"주간선도로","외곽","강남구",34.32
20200826,"수","언주로",1220011500,"영동3교(남단)","매봉터널","하행",468,4,"주간선도로","외곽","강남구",13.72
20200826,"수","언주로",1220016100,"매봉터널","영동세브란스","하행",700,3,"주간선도로","외곽","강남구",10.19
20200826,"수","언주로",1220021500,"영동세브란스","개나리아파트","하행",509,4,"주간선도로","외곽","강남구",22.96
20200826,"수","언주로",1220024700,"개나리아파트","르네상스호텔","하행",484,4,"주간선도로","외곽","강남구",19.66
20200826,"수","언주로",1220027500,"르네상스호텔","경복아파트","하행",786,4,"주간선도로","외곽","강남구",20.39
20200826,"수","언주로",1220029900,"경복아파트","서울세관","하행",821,4,"주간선도로","외곽","강남구",22.35
20200826,"수","언주로",1220033100,"서울세관","도산공원","하행",705,4,"주간선도로","외곽","강남구",15.03
20200826,"수","언주로",1220035300,"도산공원","성수대교남단교차로","하행",855,4,"주간선도로","외곽","강남구",11.09
20200826,"수","언주로",1220036900,"성수대교남단교차로","성수대교남단","하행",419,3,"주간선도로","외곽","강남구",38.65
20200826,"수","언주로",1220037300,"성수대교남단","성수대교북단","하행",852,4,"주간선도로","외곽","강남구",25.05
20200826,"수","역삼로",1220019500,"우성아파트","역삼초교","상행",324,2,"보조간선도로","외곽","강남구",14.31
20200826,"수","역삼로",1220020700,"역삼초교","구역삼세무서","상행",552,2,"보조간선도로","외곽","강남구",15.88
20200826,"수","역삼로",1220022300,"구역삼세무서","개나리아파트","상행",569,2,"보조간선도로","외곽","강남구",10.77
20200826,"수","역삼로",1220023900,"개나리아파트","도성초교","상행",587,2,"보조간선도로","외곽","강남구",16.82
20200826,"수","역삼로",1220025500,"도성초교","대치사거리","상행",745,2,"보조간선도로","외곽","강남구",8.51
20200826,"수","역삼로",1220026500,"대치사거리","휘문고교","상행",620,2,"보조간선도로","외곽","강남구",13.02
20200826,"수","역삼로",1220027100,"휘문고교","강남면허시험장","상행",337,1,"보조간선도로","외곽","강남구",23.64
20200826,"수","역삼로",1220027000,"강남면허시험장","휘문고교","하행",324,2,"보조간선도로","외곽","강남구",15.27
20200826,"수","역삼로",1220026400,"휘문고교","대치사거리","하행",619,2,"보조간선도로","외곽","강남구",10.25
20200826,"수","역삼로",1220025400,"대치사거리","도성초교","하행",745,2,"보조간선도로","외곽","강남구",14.09
20200826,"수","역삼로",1220023800,"도성초교","개나리아파트","하행",588,3,"보조간선도로","외곽","강남구",15.54
20200826,"수","역삼로",1220022200,"개나리아파트","구역삼세무서","하행",569,2,"보조간선도로","외곽","강남구",16.27
20200826,"수","역삼로",1220020600,"구역삼세무서","역삼초교","하행",552,2,"보조간선도로","외곽","강남구",15.92
20200826,"수","역삼로",1220019400,"역삼초교","우성아파트","하행",324,2,"보조간선도로","외곽","강남구",10.52
20200826,"수","영동대로",1220004800,"영동대교남단","영동대교남단교차로","상행",182,3,"주간선도로","외곽","강남구",16.95
20200826,"수","영동대로",1220004200,"영동대교남단교차로","경기고교앞","상행",601,5,"주간선도로","외곽","강남구",22.2
20200826,"수","영동대로",1220004000,"경기고교앞","코엑스","상행",704,6,"주간선도로","외곽","강남구",27.13
20200826,"수","영동대로",1220003300,"코엑스","삼성역","상행",652,5,"주간선도로","외곽","강남구",17.27
20200826,"수","영동대로",1220003100,"삼성역","휘문고교","상행",440,3,"주간선도로","외곽","강남구",17.52
20200826,"수","영동대로",1220002700,"휘문고교","대치동우성아파트","상행",512,3,"주간선도로","외곽","강남구",18.85
20200826,"수","영동대로",1220002200,"대치동우성아파트","학여울역","상행",545,3,"주간선도로","외곽","강남구",13.67
20200826,"수","영동대로",1220001900,"학여울역","영동6교","상행",273,5,"주간선도로","외곽","강남구",35.06
20200826,"수","영동대로",1220001500,"영동6교","대모산입구역","상행",342,4,"주간선도로","외곽","강남구",22.92
20200826,"수","영동대로",1220001100,"대모산입구역","공무원연금매점","상행",321,4,"주간선도로","외곽","강남구",36.27
20200826,"수","영동대로",1220000900,"공무원연금매점","일원터널","상행",312,4,"주간선도로","외곽","강남구",28.4
20200826,"수","영동대로",1220001000,"일원터널","공무원연금매점","하행",312,4,"주간선도로","외곽","강남구",28.44
20200826,"수","영동대로",1220001200,"공무원연금매점","대모산입구역","하행",321,4,"주간선도로","외곽","강남구",29.9
20200826,"수","영동대로",1220001600,"대모산입구역","영동6교","하행",342,4,"주간선도로","외곽","강남구",38.51
20200826,"수","영동대로",1220002000,"영동6교","학여울역","하행",273,6,"주간선도로","외곽","강남구",13.22
20200826,"수","영동대로",1220002300,"학여울역","대치동우성아파트","하행",545,4,"주간선도로","외곽","강남구",17.06
20200826,"수","영동대로",1220002800,"대치동우성아파트","휘문고교","하행",512,4,"주간선도로","외곽","강남구",21.79
20200826,"수","영동대로",1220003200,"휘문고교","삼성역","하행",440,4,"주간선도로","외곽","강남구",12.54
20200826,"수","영동대로",1220003400,"삼성역","코엑스","하행",652,6,"주간선도로","외곽","강남구",23.16
20200826,"수","영동대로",1220004100,"코엑스","경기고교앞","하행",704,5,"주간선도로","외곽","강남구",23.35
20200826,"수","영동대로",1220004300,"경기고교앞","영동대교남단교차로","하행",598,6,"주간선도로","외곽","강남구",23.62
20200826,"수","영동대로",1220004900,"영동대교남단교차로","영동대교남단","하행",178,3,"주간선도로","외곽","강남구",25.83
20200826,"수","영동대로",1220005300,"영동대교남단","영동대교북단","하행",859,3,"주간선도로","외곽","강남구",38
20200826,"수","올림픽대로",1220004500,"올림픽대로동부간선JC","영동대교남단","상행",1237,4,"도시고속도로","외곽","강남구",85.83
20200826,"수","올림픽대로",1220005500,"영동대교남단","성수대교남단","상행",1996,4,"도시고속도로","외곽","강남구",54.42
20200826,"수","올림픽대로",1220005600,"성수대교남단","동호대교남단","상행",1032,4,"도시고속도로","외곽","강남구",20.75
20200826,"수","올림픽대로",1210006400,"동호대교남단","한남대교남단","상행",1155,4,"도시고속도로","외곽","강남구",14.33
20200826,"수","올림픽대로",1220005700,"동호대교남단","성수대교남단","하행",1016,4,"도시고속도로","외곽","강남구",16.17
20200826,"수","올림픽대로",1220005400,"성수대교남단","영동대교남단","하행",1995,4,"도시고속도로","외곽","강남구",16.92
20200826,"수","올림픽대로",1220004400,"영동대교남단","올림픽대로동부간선JC","하행",1250,4,"도시고속도로","외곽","강남구",52.67
20200826,"수","올림픽대로",1230004500,"올림픽대로동부간선JC","청담IC","하행",411,4,"도시고속도로","외곽","강남구",65.5
20200826,"수","일원로",1220017800,"대청역","영희초교","상행",312,2,"기타도로","외곽","강남구",19.96
20200826,"수","일원로",1220014800,"영희초교","삼성서울병원","상행",266,2,"기타도로","외곽","강남구",6.11
20200826,"수","일원로",1220010800,"삼성서울병원","일원역","상행",638,2,"기타도로","외곽","강남구",18.93
20200826,"수","일원로",1220010900,"일원역","삼성서울병원","하행",640,2,"기타도로","외곽","강남구",14.1
20200826,"수","일원로",1220014900,"삼성서울병원","영희초교","하행",266,2,"기타도로","외곽","강남구",16.61
20200826,"수","일원로",1220017900,"영희초교","대청역","하행",312,2,"기타도로","외곽","강남구",23.61
20200826,"수","자곡로",1220043900,"강남구-송파구경계","못골마을","상행",890,3,"기타도로","외곽","강남구",16.31
20200826,"수","자곡로",1220043800,"못골마을","강남구-송파구경계","하행",891,3,"기타도로","외곽","강남구",22.4
20200826,"수","잠원로",1210030400,"한남IC동측","한남IC서측(설악아파트)","상행",304,3,"보조간선도로","외곽","강남구",31.36
20200826,"수","테헤란로",1220028800,"강남경찰서","삼성역","상행",311,4,"주간선도로","외곽","강남구",24.17
20200826,"수","테헤란로",1220028000,"삼성역","포스코사거리","상행",622,4,"주간선도로","외곽","강남구",19.61
20200826,"수","테헤란로",1220026800,"포스코사거리","선릉역","상행",721,4,"주간선도로","외곽","강남구",19.32
20200826,"수","테헤란로",1220026000,"선릉역","르네상스호텔","상행",590,4,"주간선도로","외곽","강남구",14.08
20200826,"수","테헤란로",1220025200,"르네상스호텔","역삼역","상행",555,4,"주간선도로","외곽","강남구",15.51
20200826,"수","테헤란로",1220024000,"역삼역","국기원앞","상행",557,4,"주간선도로","외곽","강남구",12.56
20200826,"수","테헤란로",1220023300,"국기원앞","강남역","상행",324,4,"주간선도로","외곽","강남구",8.53
20200826,"수","테헤란로",1220024100,"국기원앞","역삼역","하행",557,4,"주간선도로","외곽","강남구",10.1
20200826,"수","테헤란로",1220025300,"역삼역","르네상스호텔","하행",555,4,"주간선도로","외곽","강남구",11.22
20200826,"수","테헤란로",1220026100,"르네상스호텔","선릉역","하행",589,4,"주간선도로","외곽","강남구",19.33
20200826,"수","테헤란로",1220026900,"선릉역","포스코사거리","하행",721,4,"주간선도로","외곽","강남구",11.87
20200826,"수","테헤란로",1220028100,"포스코사거리","삼성역","하행",622,4,"주간선도로","외곽","강남구",12.12
20200826,"수","테헤란로",1220028900,"삼성역","강남경찰서","하행",311,4,"주간선도로","외곽","강남구",28.94
20200826,"수","테헤란로",1220029500,"강남경찰서","정신여중고앞","하행",380,4,"주간선도로","외곽","강남구",25.86
20200826,"수","테헤란로114길",1220028400,"강남경찰서","강남면허시험장","상행",327,1,"기타도로","외곽","강남구",23.58
20200826,"수","테헤란로114길",1220028500,"강남면허시험장","강남경찰서","하행",318,1,"기타도로","외곽","강남구",15.62
20200826,"수","테헤란로115길",1220032400,"올림픽대로동부간선분기점","봉은교","상행",322,1,"보조간선도로","외곽","강남구",24.33
20200826,"수","테헤란로115길",1220028700,"강남면허시험장","삼성교서측","하행",349,2,"보조간선도로","외곽","강남구",6.25
20200826,"수","테헤란로115길",1220030300,"삼성교서측","봉은교","하행",600,2,"보조간선도로","외곽","강남구",10.17
20200826,"수","테헤란로115길",1220032500,"봉은교","올림픽대로동부간선분기점","하행",326,2,"보조간선도로","외곽","강남구",21.75
20200826,"수","학동로",1220033800,"봉은초교","경기고교앞","상행",285,2,"보조간선도로","외곽","강남구",25.66
20200826,"수","학동로",1220033200,"경기고교앞","청담공원앞","상행",619,3,"보조간선도로","외곽","강남구",18.25
20200826,"수","학동로",1220032800,"청담공원앞","강남구청역","상행",812,3,"보조간선도로","외곽","강남구",23.27
20200826,"수","학동로",1220032000,"강남구청역","서울세관","상행",559,3,"보조간선도로","외곽","강남구",14.32
20200826,"수","학동로",1220031200,"서울세관","학동역","상행",438,3,"보조간선도로","외곽","강남구",18.72
20200826,"수","학동로",1220030400,"학동역","논현역","상행",891,3,"보조간선도로","외곽","강남구",9.01
20200826,"수","학동로",1220031300,"학동역","서울세관","하행",437,3,"보조간선도로","외곽","강남구",7.03
20200826,"수","학동로",1220032100,"서울세관","강남구청역","하행",558,3,"보조간선도로","외곽","강남구",18.26
20200826,"수","학동로",1220032900,"강남구청역","청담공원앞","하행",812,3,"보조간선도로","외곽","강남구",18.23
20200826,"수","학동로",1220033300,"청담공원앞","경기고교앞","하행",619,3,"보조간선도로","외곽","강남구",19.74
20200826,"수","학동로",1220033900,"경기고교앞","봉은초교","하행",285,2,"보조간선도로","외곽","강남구",32.72
20200826,"수","헌릉로",1220006100,"세곡동사거리","장지교차로(동부간선도로)","상행",1523,3,"주간선도로","외곽","강남구",38.18
20200826,"수","헌릉로",1210007000,"세곡동사거리","내곡IC","하행",3084,3,"주간선도로","외곽","강남구",33.2
20200827,"목","강남대로",1220021100,"우성아파트","강남역","상행",586,4,"주간선도로","외곽","강남구",17.13
20200827,"목","강남대로",1220016200,"우성아파트","뱅뱅사거리","하행",414,4,"주간선도로","외곽","강남구",20.1
20200827,"목","개포로",1220020500,"대청초교","대청역","상행",862,2,"기타도로","외곽","강남구",19.88
20200827,"목","개포로",1220018600,"대청역","수서경찰서","상행",318,2,"기타도로","외곽","강남구",23.96
20200827,"목","개포로",1220017200,"수서경찰서","대모산입구역","상행",333,2,"기타도로","외곽","강남구",24.99
20200827,"목","개포로",1220015600,"대모산입구역","개포2동주민센터","상행",388,2,"기타도로","외곽","강남구",25.99
20200827,"목","개포로",1220013600,"개포2동주민센터","개포동역","상행",270,2,"기타도로","외곽","강남구",18.31
20200827,"목","개포로",1220012000,"개포동역","개포고교","상행",889,2,"기타도로","외곽","강남구",26.45
20200827,"목","개포로",1220008200,"개포고교","구룡초교","상행",558,2,"기타도로","외곽","강남구",20.28
20200827,"목","개포로",1220007000,"구룡초교","포이사거리","상행",888,2,"기타도로","외곽","강남구",18.46
20200827,"목","개포로",1220008300,"구룡초교","개포고교","하행",562,2,"기타도로","외곽","강남구",24.11
20200827,"목","개포로",1220012100,"개포고교","개포동역","하행",881,2,"기타도로","외곽","강남구",25.03
20200827,"목","개포로",1220013700,"개포동역","개포2동주민센터","하행",270,2,"기타도로","외곽","강남구",20.31
20200827,"목","개포로",1220015700,"개포2동주민센터","대모산입구역","하행",392,2,"기타도로","외곽","강남구",17.58
20200827,"목","개포로",1220017300,"대모산입구역","수서경찰서","하행",333,2,"기타도로","외곽","강남구",18.68
20200827,"목","개포로",1220018700,"수서경찰서","대청역","하행",318,2,"기타도로","외곽","강남구",28.5
20200827,"목","개포로",1220020400,"대청역","대청초교","하행",842,2,"기타도로","외곽","강남구",28.72
20200827,"목","광평로",1220008000,"일원터널","일원역","상행",1031,2,"주간선도로","외곽","강남구",23.33
20200827,"목","광평로",1220010100,"일원역","수서역","상행",1693,2,"주간선도로","외곽","강남구",24.45
20200827,"목","광평로",1220013300,"수서역","광평교","상행",724,3,"주간선도로","외곽","강남구",21.12
20200827,"목","광평로",1220010000,"수서역","일원역","하행",1691,3,"주간선도로","외곽","강남구",23.81
20200827,"목","광평로",1220008100,"일원역","일원터널","하행",999,3,"주간선도로","외곽","강남구",27.57
20200827,"목","남부순환로",1220012500,"매봉역","매봉터널","상행",458,4,"주간선도로","외곽","강남구",24.27
20200827,"목","남부순환로",1220014300,"매봉터널","도곡역","상행",564,4,"주간선도로","외곽","강남구",19.08
20200827,"목","남부순환로",1220018500,"도곡역","대치역","상행",798,4,"주간선도로","외곽","강남구",23.36
20200827,"목","남부순환로",1220021300,"대치역","학여울역","상행",628,4,"주간선도로","외곽","강남구",17.65
20200827,"목","남부순환로",1220022800,"학여울역","탄천1교서측","상행",955,3,"주간선도로","외곽","강남구",34.46
20200827,"목","남부순환로",1220023500,"탄천1교서측","남부순환로탄천IC합류","상행",393,4,"주간선도로","외곽","강남구",50.25
20200827,"목","남부순환로",1220022000,"남부순환로탄천IC합류","남부순환로탄천IC진입","상행",644,4,"주간선도로","외곽","강남구",57.99
20200827,"목","남부순환로",1220020200,"남부순환로탄천IC진입","수서IC","상행",698,3,"주간선도로","외곽","강남구",54.25
20200827,"목","남부순환로",1220020300,"수서IC","남부순환로탄천IC진입","하행",706,3,"주간선도로","외곽","강남구",29.83
20200827,"목","남부순환로",1220022100,"남부순환로탄천IC진입","남부순환로탄천IC합류","하행",644,3,"주간선도로","외곽","강남구",57.83
20200827,"목","남부순환로",1220023600,"남부순환로탄천IC합류","탄천1교서측","하행",393,2,"주간선도로","외곽","강남구",41.37
20200827,"목","남부순환로",1220022700,"탄천1교서측","학여울역","하행",955,4,"주간선도로","외곽","강남구",29.3
20200827,"목","남부순환로",1220021200,"학여울역","대치역","하행",629,4,"주간선도로","외곽","강남구",19.03
20200827,"목","남부순환로",1220018400,"대치역","도곡역","하행",798,4,"주간선도로","외곽","강남구",19.73
20200827,"목","남부순환로",1220014200,"도곡역","매봉터널","하행",564,4,"주간선도로","외곽","강남구",24.25
20200827,"목","남부순환로",1220012400,"매봉터널","매봉역","하행",458,4,"주간선도로","외곽","강남구",33.73
20200827,"목","남부순환로",1220010600,"매봉역","양재전화국","하행",368,4,"주간선도로","외곽","강남구",12.53
20200827,"목","논현로",1220036600,"동호대교남단","압구정역","상행",634,2,"주간선도로","외곽","강남구",20.99
20200827,"목","논현로",1220034400,"압구정역","강남을지병원","상행",833,2,"주간선도로","외곽","강남구",21.66
20200827,"목","논현로",1220032200,"강남을지병원","학동역","상행",677,3,"주간선도로","외곽","강남구",24.24
20200827,"목","논현로",1220029600,"학동역","차병원","상행",792,3,"주간선도로","외곽","강남구",18.15
20200827,"목","논현로",1220026200,"차병원","역삼역","상행",768,3,"주간선도로","외곽","강남구",22.71
20200827,"목","논현로",1220022900,"역삼역","구역삼세무서","상행",589,3,"주간선도로","외곽","강남구",14.79
20200827,"목","논현로",1220019800,"구역삼세무서","도곡1동주민센터","상행",409,3,"주간선도로","외곽","강남구",12.29
20200827,"목","논현로",1220013400,"도곡1동주민센터","양재전화국","상행",770,3,"주간선도로","외곽","강남구",20.9
20200827,"목","논현로",1220007200,"영동2교북단","포이사거리","상행",254,3,"주간선도로","외곽","강남구",21.68
20200827,"목","논현로",1220006300,"구룡사앞","국악고교앞","하행",319,3,"주간선도로","외곽","강남구",22.53
20200827,"목","논현로",1220007700,"영동2교북단","영동2교교차로","하행",177,3,"주간선도로","외곽","강남구",13.71
20200827,"목","논현로",1220019900,"도곡1동주민센터","구역삼세무서","하행",409,3,"주간선도로","외곽","강남구",21.19
20200827,"목","논현로",1220023000,"구역삼세무서","역삼역","하행",589,3,"주간선도로","외곽","강남구",23.28
20200827,"목","논현로",1220026300,"역삼역","차병원","하행",768,3,"주간선도로","외곽","강남구",14.97
20200827,"목","논현로",1220029700,"차병원","학동역","하행",792,3,"주간선도로","외곽","강남구",23.33
20200827,"목","논현로",1220032300,"학동역","강남을지병원","하행",676,3,"주간선도로","외곽","강남구",16.36
20200827,"목","논현로",1220034500,"강남을지병원","압구정역","하행",835,3,"주간선도로","외곽","강남구",27.26
20200827,"목","논현로",1220036700,"압구정역","동호대교남단","하행",641,2,"주간선도로","외곽","강남구",41.68
20200827,"목","논현로",1220037100,"동호대교남단","동호대교북단","하행",1024,2,"주간선도로","외곽","강남구",45.93
20200827,"목","도곡로",1220016700,"싸리고개공원입구","도곡1동주민센터","상행",551,3,"보조간선도로","외곽","강남구",22.68
20200827,"목","도곡로",1220019100,"도곡1동주민센터","영동세브란스","상행",554,3,"보조간선도로","외곽","강남구",14
20200827,"목","도곡로",1220020900,"영동세브란스","한티역","상행",593,4,"보조간선도로","외곽","강남구",27.98
20200827,"목","도곡로",1220022600,"한티역","은마아파트입구","상행",764,4,"보조간선도로","외곽","강남구",20.13
20200827,"목","도곡로",1220024300,"은마아파트입구","대치동우성아파트","상행",624,4,"보조간선도로","외곽","강남구",16.22
20200827,"목","도곡로",1220025700,"대치동우성아파트","탄천2교","상행",886,3,"보조간선도로","외곽","강남구",41.77
20200827,"목","도곡로",1220024200,"대치동우성아파트","은마아파트입구","하행",625,3,"보조간선도로","외곽","강남구",16.97
20200827,"목","도곡로",1220022500,"은마아파트입구","한티역","하행",764,4,"보조간선도로","외곽","강남구",20.19
20200827,"목","도곡로",1220020800,"한티역","영동세브란스","하행",592,3,"보조간선도로","외곽","강남구",18.95
20200827,"목","도곡로",1220019000,"영동세브란스","도곡1동주민센터","하행",554,3,"보조간선도로","외곽","강남구",23.72
20200827,"목","도곡로",1220016600,"도곡1동주민센터","싸리고개공원입구","하행",551,3,"보조간선도로","외곽","강남구",28.66
20200827,"목","도곡로",1220015400,"싸리고개공원입구","뱅뱅사거리","하행",328,3,"보조간선도로","외곽","강남구",26.67
20200827,"목","도산대로",1220034800,"영동대교남단교차로","청담사거리","상행",642,4,"보조간선도로","외곽","강남구",24.45
20200827,"목","도산대로",1220034600,"청담사거리","학동사거리","상행",732,5,"보조간선도로","외곽","강남구",21.65
20200827,"목","도산대로",1220034200,"학동사거리","도산공원","상행",505,5,"보조간선도로","외곽","강남구",16.29
20200827,"목","도산대로",1220033600,"도산공원","강남을지병원","상행",545,5,"보조간선도로","외곽","강남구",17.36
20200827,"목","도산대로",1220032600,"강남을지병원","신사역","상행",855,5,"보조간선도로","외곽","강남구",19.71
20200827,"목","도산대로",1220033700,"강남을지병원","도산공원","하행",545,4,"보조간선도로","외곽","강남구",18.35
20200827,"목","도산대로",1220034300,"도산공원","학동사거리","하행",505,5,"보조간선도로","외곽","강남구",18.04
20200827,"목","도산대로",1220034700,"학동사거리","청담사거리","하행",732,4,"보조간선도로","외곽","강남구",19.01
20200827,"목","도산대로",1220034900,"청담사거리","영동대교남단교차로","하행",642,3,"보조간선도로","외곽","강남구",23.41
20200827,"목","밤고개로",1220005900,"밤고개로성남시계","세곡동사거리","상행",279,4,"주간선도로","외곽","강남구",35.94
20200827,"목","밤고개로",1220006700,"세곡동사거리","수서역","상행",2622,3,"주간선도로","외곽","강남구",17.62
20200827,"목","밤고개로",1220013900,"수서역","수서IC","상행",697,3,"주간선도로","외곽","강남구",44.43
20200827,"목","밤고개로",1220013800,"수서IC","수서역","하행",701,3,"주간선도로","외곽","강남구",22.91
20200827,"목","밤고개로",1220006600,"수서역","세곡동사거리","하행",2612,4,"주간선도로","외곽","강남구",26.09
20200827,"목","밤고개로",1220005800,"세곡동사거리","밤고개로성남시계","하행",279,4,"주간선도로","외곽","강남구",41
20200827,"목","봉은사로",1220031400,"봉은교","코엑스","상행",577,3,"주간선도로","외곽","강남구",28.73
20200827,"목","봉은사로",1220030800,"코엑스","차관아파트","상행",625,3,"주간선도로","외곽","강남구",18.67
20200827,"목","봉은사로",1220030000,"차관아파트","삼릉공원","상행",891,3,"주간선도로","외곽","강남구",19.55
20200827,"목","봉은사로",1220029000,"삼릉공원","경복아파트","상행",506,3,"주간선도로","외곽","강남구",21.61
